Dates,IUSN,SWDA,EXXT,WCLD,QDVE,WFIN,WCOS,WCOD,WNRG,EXS1,ISF,IGLT,EUNX,IBTS,IBTM,IEMB,EMBE,QDVK,QDVH,VOLT,2B70,DGTL,2B77,RBOT,HEAL,IH2O,ECAR,CEMG,SMH,CSNKY,EUNI,IUS3,DJSC,DAVV,EXV5,EXV1,L0CK,ESP0,AGGH,LQDE,HYLD,WELL,ITEK,UNIC,IWQU,IWSZ,IWDP,HDRO,WCBR,GMVM,CBUF,AYEW,IWMO,IWVL,MVOL,IUSA,EUN2,CORP,WTEL,IEAC,IHYU,XLES,XLIS,XLBS,XLFS,XLKS,XLPS,XLVS,XLUS,XLYS,IU5C,EXV3,WMAT,WTCH,WHEA,SPYY,VWCE,EXSA,EXH1,EXV9,QDVG,IEAG,SEGA,WIND,EIMI,WTAI,INRG,MOAT,WUTI,PORT
2021-11-19,6.713,78.7,142.92,54.34,19.048,48.565,38.965,68.3,27.53,137.1,8.431,16.688,96.012,117.8,185.19,,88.11,12.354,9.532,47.28,6.108,9.614,6.699,13.018,8.667,62.6,7.604,34.695,26.215,222.03,80.19,84.22,48.165,18.078,63.8,14.488,7.511,41.17,5.265,112.51,84.26,9.605,15.618,15.612,51.66,40.43,26.26,18.32,25.905,49.16,6.359,9.179,60.57,32.49,53.08,41.468,44.23,91.79,46.465,134.64,90.18,296.46,489.92,444.22,253.79,375.57,488.32,549.2,382.96,609.71,7.866,81.48,51.23,112.56,50.66,177.44,104.47,48.235,27.875,22.22,8.908,127.61,132.79,50.46,32.135,60.8,12.434,49.16,40.135,1.834938147594632
2021-11-22,6.735,79.12,143.86,51.1,19.238,49.385,39.275,68.53,28.105,136.74,8.484,16.748,96.068,118.16,185.21,,87.51,12.456,9.773,47.735,6.155,9.396,6.716,13.0,8.62,62.92,7.688,34.86,26.52,222.96,80.31,85.8,48.44,17.106,64.5,14.672,7.404,40.465,5.257,112.4,84.34,9.568,15.404,15.408,51.9,40.6,26.305,18.134,24.615,49.45,6.384,9.194,61.33,32.905,53.27,41.876,44.11,91.74,46.125,134.35,90.4,305.74,491.15,450.23,260.11,380.06,490.0,552.0,389.66,622.24,7.789,79.95,51.73,112.74,50.85,178.26,104.89,48.18,28.15,21.855,8.972,127.28,132.33,50.77,32.075,60.69,12.406,49.5,40.575,1.8347769290526885
2021-11-23,6.623,78.09,140.18,49.035,18.674,49.355,39.15,67.32,28.485,134.98,8.47,16.588,95.778,118.15,184.05,,86.83,12.184,9.799,47.0,6.024,9.207,6.622,12.67,8.357,61.91,7.568,34.275,25.545,220.47,79.36,84.41,48.08,16.972,63.49,14.626,7.224,39.33,5.237,111.55,84.07,9.133,15.048,14.926,51.08,40.18,26.22,17.488,23.775,48.935,6.306,8.918,60.51,32.775,52.85,41.335,43.51,91.39,45.495,133.97,89.94,311.21,492.26,446.65,261.69,368.15,491.87,545.27,390.27,612.87,7.695,77.05,51.39,109.6,50.23,176.02,103.59,47.51,28.275,21.475,8.885,126.7,131.55,50.2,31.825,59.1,12.028,48.89,40.58,1.8047565125825695
2021-11-24,6.67,78.77,141.86,50.14,18.978,49.75,39.225,67.8,29.0,134.64,8.517,16.544,96.282,118.8,185.11,,86.84,12.324,9.891,47.265,6.105,9.33,6.665,12.67,8.486,62.15,7.58,34.405,25.94,218.75,79.98,85.03,47.72,17.352,62.55,14.634,7.313,40.05,5.234,112.11,84.16,9.252,15.238,15.11,51.44,40.215,26.52,17.646,24.25,49.26,6.344,9.057,60.87,32.905,53.05,41.795,43.475,91.42,45.94,133.66,90.31,317.9,494.48,447.97,264.2,374.2,495.18,550.74,391.19,613.18,7.771,76.9,51.54,111.02,50.52,177.56,104.53,47.6,28.5,21.29,8.95,126.46,131.34,50.44,32.055,59.64,12.122,49.3,40.74,1.8214771492320605
2021-11-25,6.694,78.98,142.46,50.54,19.12,49.81,39.315,67.72,28.955,134.96,8.522,16.618,96.188,118.67,185.14,,86.75,12.306,9.905,47.57,6.134,9.374,6.696,12.71,8.52,62.25,7.572,34.425,26.265,220.44,80.23,85.12,47.85,17.858,62.34,14.68,7.341,40.45,5.237,112.09,84.01,9.38,15.326,15.236,51.69,40.425,26.68,17.94,24.405,49.315,6.352,9.119,60.99,32.895,53.14,41.869,43.64,91.53,46.05,133.69,90.23,316.18,496.49,446.65,263.7,378.11,497.24,552.09,391.45,612.47,7.79,77.35,51.46,111.9,50.56,178.0,104.78,47.795,28.57,21.04,8.956,126.61,131.62,50.47,32.1,59.8,12.312,49.305,40.985,1.8267277094977856
2021-11-26,6.393,76.3,138.38,49.415,18.454,47.37,38.44,65.31,27.1,129.44,8.148,16.732,96.014,117.85,185.61,,85.72,11.908,9.41,45.77,6.118,9.127,6.384,12.25,8.34,60.39,7.2,33.045,25.125,212.75,76.44,80.05,46.415,16.346,58.66,13.624,7.12,39.28,5.268,111.83,82.87,9.22,14.766,14.864,50.1,39.45,25.6,16.806,23.79,47.77,6.267,8.82,58.68,31.655,52.18,40.506,41.575,91.2,44.73,133.51,88.65,295.38,477.52,431.87,250.55,363.92,486.73,547.86,385.41,592.11,7.587,74.7,49.66,108.18,49.915,171.68,101.13,45.99,26.885,19.284,8.869,127.23,132.47,48.445,30.56,57.65,11.84,47.695,39.945,1.7610969358156314
2021-11-29,6.452,77.21,141.16,49.96,18.874,47.705,38.64,66.26,27.74,129.64,8.25,16.728,96.342,118.32,186.19,,86.58,12.122,9.505,46.54,6.174,9.191,6.425,12.498,8.351,61.06,7.237,33.315,25.88,213.44,77.33,81.0,46.9,16.648,58.59,13.802,7.216,39.675,5.268,112.56,83.62,9.2,14.91,14.954,50.62,39.2,25.735,17.02,24.065,48.13,6.307,8.997,59.51,31.9,52.51,41.047,41.785,91.55,45.11,133.77,89.59,305.2,478.28,439.25,252.89,371.84,488.36,549.69,387.61,601.41,7.635,76.11,50.17,110.28,50.21,173.7,102.2,46.36,27.46,19.58,8.935,127.15,132.14,48.795,30.915,58.89,11.954,48.185,40.365,1.7848683248219528
2021-11-30,6.347,76.16,139.52,48.915,18.7,47.16,37.98,65.2,27.28,128.2,8.178,16.832,96.43,118.13,186.66,,86.61,11.94,9.392,46.49,6.021,9.055,6.319,12.4,8.245,60.8,7.163,33.015,25.665,208.05,76.9,79.5,46.56,16.888,58.27,13.72,7.132,39.11,5.277,112.82,83.39,9.077,14.858,14.726,50.22,38.88,25.53,16.96,23.725,47.405,6.206,8.912,59.0,31.37,51.96,40.609,41.355,91.7,44.325,133.77,89.28,301.31,474.1,430.13,250.6,370.26,482.49,540.5,385.12,594.84,7.507,75.4,49.595,109.3,49.435,171.62,100.93,45.93,27.05,19.0,8.773,127.17,132.68,48.15,30.81,58.32,11.784,47.485,40.065,1.7649530849943933
2021-12-01,6.43,77.01,140.96,48.07,19.008,47.845,38.02,66.15,27.77,131.14,8.279,16.756,95.864,117.51,185.67,,87.33,12.11,9.483,46.65,6.086,9.038,6.425,12.628,8.33,60.89,7.372,33.325,26.42,212.35,78.21,81.17,47.075,17.432,60.51,14.028,7.167,39.505,5.265,112.01,83.53,9.0,15.036,14.794,50.59,39.045,25.68,17.132,23.11,47.705,6.236,9.047,59.63,31.83,52.08,40.93,42.42,91.26,44.395,134.11,89.47,305.0,473.45,431.79,252.72,373.86,477.39,540.35,379.15,601.66,7.487,78.1,50.28,110.86,49.68,173.62,102.2,46.785,27.71,19.62,8.802,127.17,132.3,48.735,31.46,59.5,11.904,47.705,40.215,1.7870744213379277
2021-12-02,6.309,75.63,136.82,45.88,18.486,47.46,37.83,64.6,27.485,129.46,8.246,16.806,96.166,117.66,186.41,,87.48,11.772,9.398,45.49,5.902,8.813,6.308,12.27,8.169,60.37,7.26,32.785,25.33,209.19,77.65,79.34,46.365,15.664,59.88,13.982,6.981,38.025,5.283,112.44,83.56,8.86,14.4,14.252,49.725,38.595,25.425,16.19,22.395,46.87,6.143,8.779,58.45,31.725,51.75,40.132,41.775,91.6,43.435,134.38,89.41,291.0,466.18,428.85,250.96,364.65,478.43,537.59,380.91,583.69,7.338,74.7,49.655,107.76,48.89,170.94,100.6,46.205,27.665,19.096,8.672,127.68,132.95,48.295,31.315,57.94,11.434,46.89,39.775,1.7546989720236177
2021-12-03,6.295,75.47,135.44,44.065,18.324,47.28,38.06,64.09,27.59,128.52,8.168,16.778,96.576,117.88,187.2,,87.63,11.668,9.358,45.0,5.861,8.607,6.301,12.222,8.046,60.01,7.202,31.91,25.32,210.78,77.13,79.7,46.03,14.496,59.36,13.872,6.904,37.075,5.284,113.61,83.7,8.67,13.978,13.982,49.3,38.475,25.375,15.542,21.685,46.99,6.153,8.688,57.57,31.86,51.72,40.087,41.455,92.09,43.32,134.44,89.69,300.69,471.74,430.19,251.25,360.8,481.64,536.57,382.82,581.88,7.338,73.86,49.64,106.74,48.995,170.3,100.23,45.97,27.705,19.112,8.718,127.89,133.13,48.425,30.94,57.42,11.142,46.92,39.915,1.743786210822806
2021-12-06,6.365,76.3,135.96,44.005,18.428,48.035,38.85,64.44,28.08,130.46,8.35,16.93,96.66,118.0,187.61,,87.85,11.724,9.526,44.89,5.683,8.697,6.362,12.204,7.966,61.15,7.241,31.87,24.945,211.65,77.91,81.09,46.61,13.756,60.28,14.144,6.894,36.99,5.282,113.77,84.07,8.555,13.778,13.99,49.83,38.92,25.875,15.6,21.43,47.66,6.184,8.733,57.52,32.23,52.32,40.529,42.065,92.28,43.92,134.64,90.14,304.7,478.04,436.94,254.06,362.9,492.48,541.5,395.77,583.06,7.455,73.51,50.34,107.12,49.22,172.16,101.27,46.6,28.24,19.846,8.773,127.85,133.23,49.22,31.065,57.07,11.188,47.65,41.085,1.7568967771701598
2021-12-07,6.567,78.36,141.16,47.395,19.22,48.835,39.26,66.57,28.87,134.08,8.479,17.006,96.81,118.3,187.51,,88.25,12.076,9.66,46.03,5.969,9.055,6.554,12.76,8.331,62.52,7.483,32.9,26.535,217.45,79.29,83.35,47.48,14.776,62.22,14.342,7.169,38.475,5.278,114.12,84.71,8.856,14.47,14.788,51.23,39.66,26.24,16.438,22.74,48.775,6.309,9.129,59.77,32.83,53.04,41.59,43.465,92.35,44.85,134.68,91.12,314.94,488.4,445.97,257.86,379.59,496.8,551.4,397.55,602.1,7.582,77.58,51.8,112.0,50.21,176.6,103.9,47.74,28.915,20.215,8.942,127.88,133.21,50.38,31.715,59.64,11.582,48.715,41.32,1.8080125019138178
2021-12-08,6.512,77.71,140.2,47.785,19.092,48.3,38.67,65.91,28.545,132.96,8.411,16.824,95.562,117.3,184.96,,88.09,11.946,9.542,46.095,5.978,8.985,6.518,12.74,8.372,62.24,7.412,32.895,26.2,216.15,79.73,82.54,47.025,14.672,61.97,14.202,7.128,38.58,5.259,112.17,84.13,9.146,14.38,14.806,50.91,39.7,26.01,16.462,22.715,48.22,6.274,9.08,59.31,32.495,52.51,41.189,43.015,91.28,44.78,134.35,90.41,310.2,484.37,444.19,256.84,376.87,486.82,545.51,395.01,598.91,7.567,76.54,51.23,111.46,49.955,175.22,103.16,47.455,28.735,20.38,8.864,127.3,132.4,49.73,31.655,59.39,11.582,48.465,40.865,1.7964018046938097
2021-12-09,6.486,77.98,140.98,47.495,19.218,48.3,38.94,65.96,28.25,132.5,8.395,16.832,96.154,117.89,186.29,,88.2,11.982,9.56,45.555,6.003,8.988,6.517,12.724,8.386,62.25,7.381,33.015,26.18,215.76,79.54,82.07,46.865,14.074,61.72,14.134,7.176,38.425,5.279,112.94,84.27,9.097,14.372,14.754,51.11,39.57,26.05,16.046,22.7,48.465,6.356,9.122,59.51,32.475,52.8,41.44,42.74,91.87,44.98,134.6,90.45,308.54,485.56,443.14,254.65,378.5,490.09,555.0,394.85,595.19,7.597,75.85,51.2,112.0,50.6,175.82,103.31,47.37,28.425,20.295,9.02,127.73,132.76,49.865,31.745,59.69,11.448,48.41,41.08,1.8024451910851953
2021-12-10,6.411,77.56,139.3,45.62,19.16,48.1,39.335,64.95,28.055,132.48,8.371,16.836,96.062,117.61,186.32,,88.27,11.782,9.522,45.325,5.816,8.836,6.43,12.51,8.225,61.95,7.332,32.56,25.66,215.0,79.68,80.78,46.685,13.246,62.16,14.048,7.051,37.26,5.279,112.77,84.25,8.882,14.078,14.394,50.84,39.285,25.94,15.6,22.45,48.215,6.323,9.068,58.9,32.465,52.9,41.269,42.68,91.87,44.375,134.59,90.18,310.63,487.23,442.78,255.84,381.34,497.35,553.18,397.1,588.86,7.5,75.33,51.14,111.36,50.32,174.88,102.93,47.22,28.285,20.165,8.974,127.71,132.87,49.7,31.535,58.86,11.17,48.22,41.165,1.7883547410552612
2021-12-13,6.356,77.44,139.38,45.36,19.23,47.65,39.615,64.17,27.635,132.44,8.325,16.88,96.38,117.96,187.18,,88.45,11.622,9.447,44.64,5.85,8.76,6.374,12.484,8.15,61.73,7.245,32.195,25.465,214.92,78.26,79.91,46.5,12.708,62.12,13.844,7.065,36.75,5.288,113.34,84.44,8.878,13.94,14.324,50.83,39.085,25.865,15.3,22.56,48.415,6.387,9.091,58.6,32.37,53.11,41.294,42.54,92.02,44.365,134.71,90.54,301.24,489.07,441.49,252.29,379.7,504.41,558.78,398.91,578.6,7.518,75.2,51.0,111.62,50.81,174.4,102.66,47.07,27.82,19.62,9.101,127.93,133.21,49.355,31.155,58.69,11.112,48.345,41.32,1.7817844360798467
2021-12-14,6.347,76.71,136.46,44.195,18.718,47.845,39.665,63.52,27.815,131.06,8.32,16.812,96.514,118.02,186.66,,88.26,11.488,9.526,44.3,5.878,8.661,6.38,12.254,8.102,61.43,7.156,32.07,24.965,212.95,77.8,80.11,46.205,12.54,61.2,13.964,6.953,36.44,5.28,113.15,84.15,8.735,13.62,14.09,50.2,38.895,25.805,15.106,21.715,48.225,6.354,8.859,57.61,32.39,53.05,40.954,42.095,91.96,43.845,134.62,90.34,304.58,481.78,443.11,253.9,369.89,505.61,556.91,400.09,573.93,7.426,73.36,51.06,108.72,50.57,172.86,101.77,46.565,27.88,19.6,9.071,127.88,133.12,48.97,31.04,57.66,10.788,48.175,41.365,1.7631019368110277
2021-12-15,6.278,76.76,136.58,43.78,18.768,47.82,39.87,63.31,27.24,131.22,8.267,16.816,96.53,118.17,187.34,,87.76,11.418,9.514,44.08,5.876,8.613,6.337,12.31,8.085,61.41,7.15,31.67,25.18,214.95,77.77,78.87,46.2,12.134,61.05,13.852,6.988,36.02,5.278,112.97,84.22,8.718,13.52,14.02,50.5,38.905,25.815,14.854,22.025,48.075,6.411,8.887,57.94,32.39,53.25,40.91,42.27,91.92,43.63,134.5,90.37,295.26,479.28,442.44,253.93,372.64,510.6,562.91,402.35,569.8,7.388,74.36,50.63,109.0,51.02,172.78,101.73,46.435,27.505,19.426,9.161,127.73,133.07,49.03,30.78,57.63,10.686,48.135,41.585,1.7599496694925387
2021-12-16,6.391,77.8,137.98,43.94,18.934,48.645,40.17,63.94,28.09,132.46,8.347,16.776,96.114,117.6972,186.82,,87.58,11.54,9.711,44.47,6.009,8.711,6.456,12.45,8.283,61.95,7.266,31.875,25.535,217.61,78.33,80.66,46.595,12.554,61.82,14.16,7.049,36.32,5.277,111.9,84.26,8.882,13.764,14.342,51.17,39.37,26.03,15.298,22.23,48.84,6.489,8.936,58.61,33.05,53.93,41.461,42.68,91.75,44.525,134.58,90.54,306.64,483.5579,449.35,256.2,374.94,515.65,573.69,403.71,578.42,7.575,74.5,51.79,109.9,51.85,175.12,103.2,46.975,28.285,19.524,9.322,127.47,132.58,49.675,31.155,59.09,10.902,48.935,42.015,1.7828359622014833
2021-12-17,6.357,77.21,136.92,44.785,18.698,48.04,40.12,63.42,27.52,131.6,8.34,16.75,96.608,118.1,187.99,,87.82,11.456,9.523,44.06,6.049,8.746,6.449,12.358,8.334,61.65,7.154,31.595,25.17,215.71,77.9,79.81,46.435,12.22,60.22,13.974,7.056,36.255,5.284,112.31,84.3,8.949,13.608,14.532,50.68,38.89,26.145,15.27,22.52,48.565,6.464,8.843,57.92,32.93,53.84,41.014,42.285,92.0,44.315,134.74,90.61,298.43,481.56,446.51,253.84,369.55,514.16,572.15,404.21,573.6,7.521,74.08,51.58,108.88,51.66,173.88,102.83,46.665,27.845,20.005,9.289,127.75,133.06,49.27,31.015,58.64,10.81,48.71,41.895,1.7711027795211525
2021-12-20,6.173,75.46,133.8,44.065,18.296,46.63,39.655,61.73,26.615,129.06,8.208,16.64,96.34,117.94,187.57,,86.92,11.12,9.184,42.295,6.038,8.544,6.311,12.068,8.275,60.1,6.906,30.86,24.605,211.82,76.56,77.12,45.8,11.528,58.46,13.8,6.943,35.49,5.282,111.8,84.04,8.804,13.26,14.32,49.27,38.56,25.525,14.56,22.24,47.295,6.357,8.665,56.36,32.225,52.81,39.966,41.73,91.66,43.42,134.78,90.17,286.25,463.11,429.14,244.41,361.44,504.56,561.61,397.0,552.49,7.373,73.25,50.08,106.56,50.84,169.86,100.1,46.065,27.32,19.844,9.129,127.68,132.91,47.9,30.275,57.24,10.396,47.36,41.265,1.7304537840190186
2021-12-21,6.355,76.8,136.0,45.21,18.61,47.735,39.78,62.86,27.58,131.0,8.35,16.48,96.11,117.97,186.87,,87.05,11.344,9.454,42.965,6.075,8.705,6.465,12.324,8.402,61.09,7.034,31.365,25.23,214.71,77.86,80.11,46.53,12.048,59.78,14.126,7.064,36.505,5.258,111.6,84.38,9.068,13.584,14.61,50.03,38.88,26.02,14.828,22.595,48.285,6.411,8.827,57.34,32.845,53.15,40.665,42.49,91.7,44.28,134.49,90.57,298.41,473.6,438.72,251.94,366.4,506.7,564.3,404.04,561.92,7.535,74.57,51.14,108.58,51.27,173.02,101.8,46.84,28.17,20.555,9.192,127.12,132.07,48.805,30.82,58.89,10.616,48.26,41.76,1.7618146839544306
2021-12-22,6.413,77.56,138.68,46.145,18.976,47.95,39.87,64.21,27.79,132.2,8.408,16.492,95.862,117.32,186.12,,87.41,11.644,9.479,43.365,6.043,8.843,6.527,12.5,8.47,61.51,7.143,31.735,25.675,213.31,78.35,80.85,46.895,12.416,60.33,14.194,7.138,36.935,5.253,111.61,84.4,9.11,13.802,14.752,50.38,39.25,26.005,15.018,23.11,48.645,6.458,8.993,58.45,32.88,53.28,41.097,42.945,91.54,44.655,134.34,90.51,299.0,475.47,439.51,252.49,372.89,505.58,569.4,400.59,579.5,7.597,75.92,51.24,110.54,51.66,174.6,102.71,47.23,28.235,20.84,9.254,127.02,131.77,49.03,30.91,59.98,10.736,48.6,41.8,1.780723665772525
2021-12-23,6.505,78.39,140.52,46.15,19.222,48.52,40.125,64.91,28.045,133.58,8.521,16.534,95.974,117.5,185.9,95.51,87.35,11.79,9.557,44.105,6.084,8.925,6.589,12.69,8.564,62.26,7.273,32.095,26.2,215.52,79.26,81.93,47.35,12.452,61.07,14.416,7.2,37.1,5.256,111.78,84.76,9.18,13.85,14.864,51.07,39.59,26.17,15.284,23.11,49.165,6.516,9.112,59.08,33.33,53.77,41.609,43.415,91.4,45.09,134.27,90.81,302.96,483.05,446.63,254.84,379.84,510.77,576.49,403.89,586.86,7.667,76.8,51.92,112.0,52.1,176.5,103.73,47.65,28.48,21.05,9.359,126.58,131.27,49.74,31.175,60.67,10.762,49.195,42.025,1.8005131562770889
2021-12-24,6.505,78.39,140.52,46.15,19.222,48.46,40.125,65.11,27.905,133.58,8.521,16.534,95.974,117.5,185.9,95.51,87.35,11.79,9.557,44.105,6.084,8.925,6.589,12.69,8.564,62.26,7.273,32.095,26.2,215.52,79.26,81.93,47.35,12.452,61.07,14.416,7.2,37.1,5.256,111.78,84.76,9.18,13.85,14.864,51.07,39.59,26.17,15.284,23.11,49.165,6.516,9.112,59.08,33.33,53.77,41.609,43.415,91.4,45.055,134.27,90.81,302.96,483.05,446.63,254.84,379.84,510.77,576.49,403.89,586.86,7.667,76.8,51.9,111.94,51.99,176.5,103.73,47.65,28.48,21.05,9.359,126.58,131.27,49.715,31.175,60.67,10.762,49.195,41.945,1.8005131562770889
2021-12-27,6.512,78.89,141.94,46.295,19.462,48.625,40.27,65.53,28.11,134.34,8.573,16.514,95.904,117.4,185.94,95.62,87.65,11.906,9.569,43.82,6.032,8.978,6.607,12.812,8.514,62.35,7.347,32.395,26.595,215.02,79.38,82.41,47.56,13.188,61.42,14.506,7.267,37.245,5.266,111.94,84.87,9.162,14.106,14.834,51.46,39.685,26.205,15.434,23.34,49.505,6.541,9.2,59.85,33.385,53.83,41.913,43.665,91.59,45.285,134.27,90.88,303.91,484.63,446.95,253.85,384.26,511.2,578.59,401.65,593.19,7.714,77.68,52.12,113.08,52.29,177.24,104.39,47.97,28.49,21.345,9.393,126.43,131.26,49.895,31.325,61.1,10.716,49.505,41.93,1.812027956916511
2021-12-28,6.564,79.35,142.1,45.52,19.528,49.025,40.665,65.77,28.37,135.28,8.659,16.606,96.052,117.74,186.58,95.83,87.99,11.926,9.664,43.92,6.033,8.981,6.641,12.824,8.493,62.95,7.334,32.235,26.515,216.81,79.66,82.97,47.87,12.444,61.44,14.604,7.275,37.125,5.265,112.24,84.58,9.158,13.99,14.708,51.91,39.99,26.54,15.262,23.19,49.805,6.575,9.217,59.99,33.565,54.4,42.168,43.885,91.77,45.38,134.2,90.72,309.65,489.85,452.7,257.49,385.2,514.71,582.0,407.41,598.79,7.737,77.73,52.57,113.42,52.57,178.12,105.0,48.41,28.55,21.245,9.443,126.57,131.34,50.33,31.275,61.19,10.662,49.95,42.36,1.8178837912749641
2021-12-29,6.533,78.96,141.24,45.155,19.444,48.76,40.595,65.32,28.075,134.3,8.595,16.418,95.404,117.14,184.56,95.43,87.69,11.882,9.614,43.455,5.959,8.938,6.604,12.734,8.417,63.1,7.319,31.915,26.41,215.11,79.67,82.78,47.805,12.06,60.8,14.548,7.259,36.445,5.25,111.05,84.6,9.085,13.826,14.566,51.61,39.865,26.515,14.932,23.04,49.725,6.556,9.167,59.55,33.445,54.18,41.987,43.6,91.23,44.91,133.97,90.77,307.65,489.41,455.59,256.4,383.73,518.1,580.38,406.95,594.87,7.659,76.9,52.58,112.72,52.39,177.22,104.35,48.17,28.395,21.0,9.429,126.13,130.71,50.22,31.045,60.64,10.61,49.685,42.37,1.8074819338834216
2021-12-30,6.541,79.34,142.04,45.97,19.564,48.93,40.62,65.7,28.105,134.62,8.615,16.498,95.702,117.38,185.3,95.85,87.72,11.92,9.629,44.11,5.995,9.02,6.605,12.788,8.542,63.21,7.35,32.02,26.47,214.47,79.75,83.03,47.91,12.1,60.69,14.582,7.293,36.505,5.237,111.44,84.59,9.091,13.912,14.78,51.85,40.09,26.835,15.2,23.3,49.91,6.595,9.218,59.82,33.54,54.45,42.211,43.825,91.36,45.27,133.9,90.82,305.17,489.7,456.59,257.75,385.99,522.23,584.94,410.17,599.03,7.692,77.62,52.72,113.42,52.84,178.08,105.05,48.325,28.455,21.065,9.48,126.14,130.62,50.32,31.395,61.03,10.766,49.89,42.555,1.8186263406678909
2021-12-31,6.541,79.34,142.04,45.97,19.564,48.69,40.54,65.33,27.905,134.62,8.615,16.498,95.702,117.38,185.3,95.85,87.72,11.92,9.629,44.11,5.995,9.02,6.605,12.788,8.542,63.21,7.35,32.02,26.47,214.47,79.75,83.03,47.91,12.1,60.69,14.582,7.293,36.505,5.237,111.44,84.59,9.091,13.912,14.78,51.85,40.09,26.835,15.2,23.3,49.91,6.595,9.218,59.82,33.54,54.45,42.211,43.825,91.36,45.11,133.9,90.82,305.17,489.7,456.59,257.75,385.99,522.23,584.94,410.17,599.03,7.692,77.62,52.57,112.42,52.67,178.08,105.05,48.325,28.455,21.065,9.48,126.14,130.62,50.11,31.395,61.03,10.766,49.89,42.545,1.8186263406678909
2022-01-03,6.575,79.16,141.5,44.595,19.45,49.19,40.66,66.37,28.685,135.76,8.665,16.46,95.558,117.63,184.58,95.62,87.32,12.104,9.708,44.055,5.989,8.944,6.636,12.724,8.451,62.73,7.444,32.705,26.69,214.36,80.92,83.28,48.165,12.052,62.1,14.746,7.197,37.04,5.235,111.0,84.41,9.165,13.93,14.656,51.44,39.985,26.59,15.4,22.515,49.41,6.494,9.157,59.7,33.74,54.0,42.096,44.065,91.15,44.935,133.65,90.9,313.3,488.96,458.09,258.7,384.0,522.77,574.1,407.78,605.69,7.637,77.4,52.64,112.74,51.98,178.02,104.92,48.43,28.8,21.735,9.312,125.56,130.35,50.21,31.655,60.5,10.794,49.43,42.375,1.817891718848554
2022-01-04,6.621,79.53,140.1,42.43,19.262,50.33,41.265,66.67,29.475,136.86,8.77,16.492,95.29,117.55,183.61,95.24,87.1,12.106,9.995,44.08,5.906,8.81,6.674,12.616,8.28,63.0,7.527,32.455,26.105,215.56,80.05,84.15,48.595,11.728,64.09,15.176,7.094,36.13,5.221,110.39,84.65,9.05,13.624,14.346,51.43,40.17,27.02,15.054,21.51,49.64,6.481,9.056,59.43,34.265,54.23,42.251,44.43,90.89,44.755,133.62,90.83,324.26,496.2,452.37,264.85,378.28,526.7,571.92,411.44,614.68,7.633,76.24,53.23,111.3,51.81,178.9,105.01,48.78,29.345,22.16,9.308,125.73,130.38,50.97,31.49,59.71,10.594,49.57,42.845,1.815633681637679
2022-01-05,6.605,79.27,138.96,41.76,19.104,50.33,41.115,66.61,29.93,137.88,8.776,16.476,95.174,117.17,183.07,94.68,86.7,12.058,9.986,43.71,5.831,8.736,6.642,12.586,8.17,62.58,7.627,32.145,26.35,216.0,80.16,84.08,48.675,11.528,65.82,15.22,7.029,35.61,5.217,110.2,84.36,8.683,13.462,14.176,51.25,40.255,26.825,15.236,21.14,49.43,6.447,8.977,59.24,34.66,54.08,42.088,44.705,90.76,44.43,133.58,90.36,328.58,497.65,463.4,266.14,377.0,528.57,569.6,408.79,605.77,7.592,75.88,53.75,110.4,51.53,178.22,104.93,48.825,29.705,22.3,9.275,125.65,130.19,51.06,31.34,59.94,10.396,49.405,42.43,1.8066896169451805
2022-01-06,6.487,78.03,136.24,40.835,18.65,50.02,40.785,64.81,30.005,136.12,8.702,16.342,94.834,117.25,182.46,94.01,85.9,11.714,9.923,42.925,5.665,8.535,6.546,12.276,7.955,61.5,7.498,31.665,25.775,212.34,79.42,82.68,48.03,10.602,65.36,15.388,6.876,34.93,5.2,109.79,84.43,8.45,13.144,13.782,50.49,39.51,26.54,14.684,20.8,48.72,6.355,8.761,58.0,34.34,53.45,41.449,44.03,90.54,43.99,133.34,90.12,330.24,493.82,452.6,264.06,369.47,528.11,561.96,407.53,591.49,7.515,73.94,52.65,107.9,50.94,175.82,103.57,48.2,29.58,22.025,9.164,125.39,129.85,50.37,31.18,58.44,10.052,48.77,42.09,1.7794522357730849
2022-01-07,6.443,77.49,134.2,40.495,18.386,50.58,40.49,64.14,30.31,135.2,8.729,16.326,94.156,116.87,181.13,93.38,85.74,11.588,10.046,42.62,5.63,8.406,6.507,12.03,7.811,60.72,7.445,31.665,25.255,208.57,78.76,81.93,47.84,10.414,64.68,15.546,6.783,34.565,5.189,108.89,83.87,8.446,12.986,13.57,49.86,39.455,26.315,14.436,20.35,48.21,6.273,8.646,57.44,34.165,52.92,41.106,43.81,90.15,43.47,133.33,89.47,332.94,495.76,448.75,267.15,360.36,523.79,553.81,403.69,578.65,7.43,74.17,52.58,106.34,50.13,174.78,102.74,48.075,29.705,21.685,9.01,125.13,129.64,50.11,31.21,57.67,9.951,48.34,41.705,1.7657366526209375
